,LotArea,OverallQual,MasVnrArea,BsmtQual,BsmtCond,BsmtFinSF1,BsmtUnfSF,TotalBsmtSF,HeatingQC,LowQualFinSF,GrLivArea,TotRmsAbvGrd,Fireplaces,GarageCars,PoolArea,PoolQC,MiscVal,YrSold,SaleType,SaleCondition,SalePrice,Regular_or_not,Feedr,Norm,PosA,PosN,RRAe,RRAn,RRNe,RRNn,age,relative_year_built,total_FullBath,total_HalfBath,PORCH,LandContour_HLS,LandContour_Low,LandContour_Lvl,LotConfig_CulDSac,LotConfig_FR2,LotConfig_FR3,LotConfig_Inside,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,HouseStyle_1.5Unf,HouseStyle_1Story,HouseStyle_2.5Fin,HouseStyle_2.5Unf,HouseStyle_2Story,HouseStyle_SFoyer,HouseStyle_SLvl,MasVnrType_BrkFace,MasVnrType_None,MasVnrType_Stone,MoSold_2,MoSold_3,MoSold_4,MoSold_5,MoSold_6,MoSold_7,MoSold_8,MoSold_9,MoSold_10,MoSold_11,MoSold_12
1091,2160,7,212,Gd,3.0,510,90,600,5,0,1252,4,0,2,0,,0,2008,WD,Normal,160000,1.0,0,1,0,0,0,0,0,0,8,0.9202898550724637,3,1,48,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1092,8400,6,0,TA,3.0,423,758,1181,2,0,1694,7,1,2,0,,0,2008,WD,Normal,136500,1.0,0,1,0,0,0,0,0,0,58,0.38405797101449274,2,0,128,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1093,9230,5,166,TA,3.0,661,203,864,4,0,1200,6,0,2,0,,0,2006,WD,Normal,146000,1.0,1,1,0,0,0,0,0,0,8,0.6739130434782609,2,1,64,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1094,5868,5,0,TA,3.0,248,448,936,5,0,936,4,0,1,0,,0,2010,WD,Normal,129000,1.0,0,1,0,0,0,0,0,0,10,0.6086956521739131,2,0,240,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1095,9317,6,0,Gd,3.0,24,1290,1314,4,0,1314,6,1,2,0,,0,2007,WD,Normal,176432,0.0,0,1,0,0,0,0,0,0,1,0.9710144927536232,2,0,22,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1096,6882,6,0,TA,3.0,0,684,684,3,0,1355,7,0,0,0,,0,2007,WD,Normal,127000,1.0,0,1,0,0,0,0,0,0,1,0.30434782608695654,1,1,115,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1097,3696,8,0,Gd,3.0,0,1074,1074,5,0,1088,5,0,2,0,,0,2007,WD,Normal,170000,1.0,0,1,0,0,0,0,0,0,21,0.8260869565217391,1,1,211,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1098,6000,4,0,TA,3.0,672,0,672,3,0,1324,6,0,1,0,,0,2009,WD,Normal,128000,1.0,0,1,0,0,0,0,0,0,59,0.463768115942029,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1099,11880,7,206,Gd,3.0,704,567,1271,3,0,1601,7,1,2,0,,0,2009,COD,Abnorml,157000,0.0,0,1,0,0,0,1,0,0,31,0.7681159420289855,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1100,8400,2,0,TA,2.0,290,0,290,3,0,438,3,0,1,0,,0,2009,WD,Normal,60000,1.0,0,1,0,0,0,0,0,0,59,0.34782608695652173,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1101,9758,5,0,TA,3.0,412,251,950,3,0,950,5,0,1,0,,0,2007,WD,Normal,119500,0.0,0,1,0,0,0,0,0,0,36,0.717391304347826,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1102,7000,5,45,TA,3.0,588,422,1010,5,0,1134,6,0,1,0,,0,2007,WD,Family,135000,1.0,0,1,0,0,0,0,0,0,5,0.6376811594202898,1,0,16,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1103,8910,6,0,TA,3.0,655,0,655,5,0,1194,6,1,2,0,,0,2006,WD,Normal,159500,1.0,0,1,0,0,0,0,0,0,47,0.6304347826086957,1,1,192,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1104,2016,5,304,TA,3.0,0,630,630,3,0,1302,6,0,2,0,,0,2007,WD,Normal,106000,1.0,0,1,0,0,0,0,0,0,37,0.7101449275362319,2,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1105,12256,8,362,Ex,3.0,1032,431,1463,5,0,2622,9,2,2,0,,0,2010,WD,Normal,325000,0.0,0,1,0,0,0,0,0,0,15,0.8840579710144928,3,1,32,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1106,10357,7,0,Gd,3.0,738,172,910,4,0,1442,6,1,2,0,,0,2007,WD,Normal,179900,0.0,1,1,0,0,0,0,0,0,16,0.855072463768116,3,0,244,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1107,23257,7,0,Ex,4.0,0,868,868,5,0,2021,9,1,2,0,,0,2006,New,Partial,274725,0.0,0,1,0,0,0,0,0,0,0,0.9710144927536232,2,1,100,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1108,8063,6,0,Gd,3.0,0,924,924,5,0,1690,7,1,2,0,,0,2007,WD,Abnorml,181000,1.0,0,1,0,0,0,0,0,0,7,0.927536231884058,2,1,48,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1109,11362,8,42,Ex,3.0,1039,797,1836,5,0,1836,7,1,3,0,,0,2009,WD,Normal,280000,0.0,0,1,0,0,0,0,0,0,4,0.9565217391304348,3,0,185,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1110,8000,6,0,Gd,3.0,219,554,773,4,0,1658,8,1,2,0,,0,2008,WD,Normal,188000,1.0,0,1,0,0,0,0,0,0,12,0.8913043478260869,3,1,84,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1111,10480,7,660,TA,3.0,403,400,803,3,0,1964,8,1,2,0,,0,2008,WD,Normal,205000,1.0,0,1,0,0,0,0,0,0,32,0.7536231884057971,2,1,69,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1112,7100,5,0,TA,3.0,708,108,816,3,0,816,5,0,1,0,,0,2006,WD,Normal,129900,0.0,0,1,0,0,0,0,0,0,49,0.6159420289855072,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1113,8923,5,0,TA,3.0,643,365,1008,4,0,1008,6,0,1,0,,0,2007,WD,Normal,134500,1.0,0,1,0,0,0,0,0,0,1,0.5869565217391305,2,0,18,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1114,5400,5,0,TA,3.0,415,418,833,5,0,833,4,0,1,0,,0,2006,WD,Normal,117000,1.0,0,1,0,0,0,0,0,0,6,0.5942028985507246,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1115,12085,8,328,Ex,3.0,1004,730,1734,5,0,1734,7,1,3,0,,0,2007,New,Partial,318000,1.0,0,1,0,0,0,0,0,0,0,0.9782608695652174,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1116,7750,8,0,Gd,3.0,353,55,408,5,0,1419,7,1,2,0,,0,2009,WD,Normal,184100,1.0,0,1,0,0,0,0,0,0,7,0.9420289855072463,3,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1117,9764,5,0,TA,3.0,702,192,894,5,0,894,5,0,2,0,,0,2008,WD,Normal,130000,0.0,1,1,0,0,0,0,0,0,5,0.6884057971014492,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1118,13825,5,0,TA,3.0,0,533,533,3,0,1601,6,0,1,0,,0,2008,WD,Normal,140000,1.0,0,1,0,0,0,0,0,0,21,0.6231884057971014,1,1,34,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1119,7560,5,0,TA,3.0,369,671,1040,3,0,1040,6,0,1,0,,0,2006,WD,Normal,133700,1.0,0,1,0,0,0,0,0,0,47,0.6304347826086957,1,0,252,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1120,8263,6,0,TA,3.0,0,1012,1012,3,0,1012,6,1,1,0,,0,2007,WD,Normal,118400,1.0,0,1,0,0,0,0,0,0,57,0.34782608695652173,1,0,134,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1121,10084,7,196,Gd,3.0,24,1528,1552,5,0,1552,7,0,3,0,,0,2006,New,Partial,212900,1.0,0,1,0,0,0,0,0,0,0,0.9637681159420289,2,0,20,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1122,8926,4,0,TA,3.0,0,672,672,5,0,960,5,0,1,0,,0,2009,COD,Abnorml,112000,0.0,0,1,0,0,0,0,0,0,53,0.6086956521739131,1,0,160,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1123,9405,5,0,TA,3.0,0,698,698,5,0,698,4,0,0,0,,0,2009,WD,Normal,118000,1.0,0,1,0,0,0,0,0,0,1,0.5434782608695652,1,1,200,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1124,9125,7,170,Gd,3.0,0,384,384,4,0,1482,7,1,2,0,,0,2007,WD,Normal,163900,0.0,0,1,0,0,0,0,0,0,15,0.8695652173913043,2,1,25,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1125,10434,4,0,TA,3.0,0,1005,1005,3,0,1005,5,1,2,0,,0,2009,WD,Normal,115000,1.0,0,1,0,0,0,0,0,0,54,0.6014492753623188,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1126,3684,7,130,Gd,3.0,0,1373,1373,5,0,1555,7,1,3,0,,0,2009,WD,Normal,174000,1.0,0,1,0,0,0,0,0,0,2,0.9782608695652174,2,0,20,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1127,14572,7,0,Gd,3.0,1300,230,1530,5,0,1530,7,1,3,0,,0,2007,WD,Family,259000,0.0,0,1,0,0,0,0,0,0,3,0.9565217391304348,3,0,36,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1128,11796,7,0,Gd,3.0,0,847,847,5,0,1959,8,1,2,0,,0,2007,WD,Normal,215000,0.0,0,1,0,0,0,0,0,0,2,0.9565217391304348,2,1,48,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1129,7200,5,180,Gd,3.0,936,0,936,3,0,936,4,0,2,0,,0,2007,WD,Normal,140000,1.0,0,1,0,0,0,0,0,0,27,0.782608695652174,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1130,7804,4,0,TA,3.0,622,500,1122,3,0,1981,7,2,2,0,,0,2009,WD,Normal,135000,1.0,0,1,0,0,0,0,0,0,59,0.4057971014492754,3,0,44,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1131,10712,5,0,Gd,3.0,212,762,974,3,0,974,5,0,0,0,,0,2007,Oth,Abnorml,93500,1.0,0,1,0,0,0,0,0,0,15,0.8623188405797102,1,0,28,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1132,9900,6,0,TA,3.0,0,1008,1008,3,0,2210,8,0,1,0,,0,2007,WD,Normal,117500,1.0,0,1,0,0,0,0,0,0,57,0.057971014492753624,2,0,48,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1133,9828,8,0,Gd,3.0,584,544,1128,5,0,2020,8,1,2,0,,0,2009,WD,Normal,239500,0.0,0,1,0,0,0,0,0,0,14,0.8913043478260869,2,1,155,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1134,8773,6,0,Gd,3.0,0,916,916,4,0,1600,7,1,2,0,,0,2007,WD,Normal,169000,0.0,0,1,0,0,0,0,0,0,10,0.9057971014492754,2,1,38,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1135,6180,6,0,TA,3.0,0,960,960,3,0,986,5,1,1,0,,0,2007,WD,Normal,102000,1.0,0,1,0,0,0,0,0,0,57,0.391304347826087,1,0,128,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1136,9600,6,0,TA,3.0,280,752,1032,3,0,1252,6,0,1,0,,0,2008,WD,Abnorml,119000,1.0,0,1,0,0,0,0,0,0,58,0.5652173913043478,1,0,96,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1137,6342,5,0,TA,3.0,0,780,780,4,0,1020,6,0,0,0,,0,2010,WD,Normal,94000,1.0,1,1,0,0,0,0,0,0,14,0.021739130434782608,1,0,176,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1138,9819,6,0,TA,3.0,1567,0,1567,3,0,1567,5,2,2,0,,0,2009,WD,Normal,196000,0.0,0,1,0,0,0,0,0,0,32,0.7608695652173914,3,0,32,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1139,8731,5,0,TA,3.0,645,270,915,3,0,1167,6,1,2,0,,0,2007,WD,Normal,144000,0.0,0,1,0,0,0,0,0,0,57,0.34782608695652173,1,0,342,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1140,7350,5,0,TA,3.0,852,100,952,3,0,952,4,0,2,0,,0,2008,COD,Abnorml,139000,1.0,0,1,0,0,0,0,0,0,57,0.572463768115942,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1141,10304,5,44,TA,3.0,381,399,780,5,0,1868,9,1,2,0,,0,2009,WD,Normal,197500,0.0,0,1,0,1,0,0,0,0,33,0.7536231884057971,3,1,96,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1142,9965,8,340,Ex,3.0,1150,316,1466,5,0,2828,11,1,3,0,,0,2007,New,Partial,424870,1.0,0,1,0,0,0,0,0,0,0,0.9710144927536232,4,0,144,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
1143,9000,5,0,TA,3.0,288,718,1006,3,0,1006,5,0,0,0,,0,2008,WD,Normal,80000,1.0,0,1,0,0,0,0,0,0,49,0.6304347826086957,1,0,24,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1144,12180,4,0,Gd,3.0,348,324,672,2,0,924,5,0,1,0,,0,2010,WD,Normal,80000,1.0,0,1,0,0,0,0,0,0,60,0.5,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1145,6240,5,0,TA,3.0,0,1042,1042,5,0,1576,8,1,1,0,,0,2006,WD,Family,149000,1.0,0,1,0,0,0,0,0,0,56,0.4057971014492754,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1146,11200,6,85,Gd,3.0,1258,40,1298,3,0,1298,5,1,2,0,,0,2006,WD,Normal,180000,1.0,0,1,0,0,0,0,0,0,21,0.8188405797101449,3,0,26,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1147,12000,7,0,TA,3.0,275,429,704,5,0,1564,7,1,1,0,,0,2009,WD,Normal,174500,1.0,0,1,0,0,0,0,0,0,59,0.5,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1148,5700,7,0,TA,3.0,0,572,572,3,0,1111,5,1,1,0,,0,2008,WD,Normal,116900,1.0,0,1,0,0,0,0,0,0,58,0.391304347826087,1,0,176,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1149,9000,7,0,TA,3.0,624,26,650,5,0,1482,7,0,2,0,,0,2009,WD,Normal,143000,1.0,0,1,0,0,0,0,0,0,21,0.34782608695652173,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1150,8280,6,0,TA,3.0,0,932,932,5,0,932,4,1,1,0,,0,2007,WD,Normal,124000,0.0,0,1,0,0,0,0,0,0,57,0.5652173913043478,1,0,214,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1151,17755,5,132,TA,3.0,176,1290,1466,3,0,1466,6,2,2,0,,0,2006,WD,Normal,149900,1.0,0,1,0,0,0,0,0,0,47,0.6304347826086957,1,1,240,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1152,14115,6,0,TA,3.0,296,230,1073,5,0,1811,6,1,2,0,,0,2006,WD,Abnorml,230000,0.0,0,1,0,0,0,0,0,0,2,0.6086956521739131,1,0,280,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1153,5890,6,0,TA,3.0,538,278,816,5,0,816,5,0,1,0,,0,2008,WD,Normal,120500,1.0,0,1,0,0,0,0,0,0,1,0.42028985507246375,1,0,96,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1154,13700,7,288,TA,3.0,454,410,864,3,0,1820,8,2,2,0,,0,2008,WD,Normal,201800,0.0,0,1,0,0,0,0,0,0,20,0.6739130434782609,1,2,357,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
